"0.980653961014"
"118.82508194"
"6968.23150396"
"267039.737488"
"7782298.01416"
"179525593.797"
"3380612890.00"
"54532370060.00000"
"741996374000.000"
"8772814405000.000"
"88922921920000.00"
"764750483300000.0"
"5.6341067999969e15"
"34586618120000000."
"1.783734175000003e17"
"7.597057813000028e17"
"2.524747684999987e18"
"7.509345984999981e18"
"1.994605915999987e19"
"4.946509926999995e19"
"1.155548915000001e20"
"2.559027550999995e20"
"5.503389116999989e20"
"1.127966972000000e21"
"2.243781631000007e21"
"4.131798218999989e21"
"7.397559621000028e21"
"1.312967455999995e22"
"2.137631163000011e22"
"3.503513309000000e22"
"5.599359682000003e22"
"8.417000975999983e22"
"1.295130696000004e23"
"1.887437927999996e23"
"2.659725002000001e23"
"3.615614280999987e23"
"4.926006773999992e23"
"6.437987653000019e23"
"8.173213945999984e23"
"1.043555880999996e24"
"1.329108755000003e24"
"1.630267669000001e24"
"2.006477256000008e24"
"2.307032011000003e24"
"2.663110256000011e24"
"3.073756237000008e24"
"3.587979975000013e24"
"3.888040868000009e24"
"4.2169093999995e24"
"4.535310350999985e24"
"4.799964935000006e24"
"4.820018655000013e24"
"4.942150790999987e24"
"5.060927522000020e24"
"4.848937533999986e24"
"4.584327767000013e24"
"4.537506325000006e24"
"4.170841148000015e24"
"3.814251187999996e24"
"3.549373393000012e24"
"3.254867732999994e24"
"2.767500481000001e24"
"2.37824275000000e24"
"1.992808853000001e24"
"1.693771834999992e24"
"1.365946172999992e24"
"1.097368773000004e24"
"8.755536694999981e23"
"6.96603876000016e23"
"5.237082303999998e23"
"3.819560923000007e23"
"2.885574098000003e23"
"2.035556446000007e23"
"1.449402084000000e23"
"9.913305229000037e22"
"6.826682139000019e22"
"4.478130843000007e22"
"2.984925032999998e22"
"1.928506793000000e22"
"1.224881989000005e22"
"7.6045387000010e21"
"4.707547192000007e21"
"2.757388591000002e21"
"1.604833703000004e21"
"8.915571946000031e20"
"4.978909888000001e20"
"2.698904588000009e20"
"1.487612486999993e20"
"7.789277151999977e19"
"3.900500297000000e19"
"1.890299213000003e19"
"9.152072221000008e18"
"4.119133697999995e18"
"1.965587013000004e18"
"8.863807947999969e17"
"3.855644385999995e17"
"1.567831917000008e17"
"65675879950000130."
"25640354920000000."
"9829421150000130."
"3623352361000000."
"1233616411000000."
"437412009999870."
"146495441300000.0"
"47088639910000.00"
"14053959350000.00"
"4102489031000.000"
"1087047878000.000"
"280667569700.0000"
"70251098890.00000"
"16111697220.00000"
"3414374281.00"
"653756143.625"
"110488335.602"
"17891740.2793"
"2586376.14209"
"329582.423615"
"32040.0492401"
"1810.58753300"
"128.698639706"
"1.05875327205"
